Date,Open,High,Low,Close,Volume,Adj Close,Returns
03-06-2014,1390,1429.5,1384.05,1417.05,389900,1360.08,0.02475842
04-06-2014,1420,1436.4,1410,1422.7,234000,1365.5,0.00397714
05-06-2014,1428,1459.65,1428,1439.25,544100,1381.38,0.011562338
06-06-2014,1446,1448.5,1424.65,1438.9,306600,1381.05,-0.00023892
09-06-2014,1444,1525.5,1441.1,1507.1,832000,1446.5,0.046302766
10-06-2014,1514.8,1515.45,1476.05,1499.55,650700,1439.26,-0.005017753
11-06-2014,1510,1514,1468.5,1484.1,251800,1424.43,-0.010357359
12-06-2014,1483,1489.8,1466.05,1477,226000,1417.61,-0.004799379
13-06-2014,1470.75,1506,1458.55,1474.75,280800,1415.46,-0.001517788
16-06-2014,1474,1493,1438,1486.3,310800,1426.54,0.007797365
17-06-2014,1486.4,1511,1467.75,1499.8,533800,1439.5,0.009043899
18-06-2014,1501.1,1520,1466,1475.2,448200,1415.89,-0.016537522
19-06-2014,1478.5,1499,1448.05,1455.05,162700,1396.55,-0.013753399
20-06-2014,1443,1465.3,1427.35,1438.6,201500,1380.76,-0.011370837
23-06-2014,1425.15,1477,1425,1471,305500,1411.86,0.022273912
24-06-2014,1482,1485,1460,1472,275300,1412.82,0.000679723
25-06-2014,1470,1477.4,1457,1469.95,169200,1410.85,-0.001395347
26-06-2014,1479.8,1479.8,1435,1450.05,281600,1391.75,-0.013630412
27-06-2014,1453.1,1472.1,1424,1429.7,166000,1372.22,-0.014132082
30-06-2014,1428,1484.5,1428,1469.25,227000,1410.18,0.02728749
01-07-2014,1471,1486.8,1460.35,1480.6,208900,1421.07,0.007692753
02-07-2014,1485.1,1503.65,1471.6,1498.4,294300,1438.15,0.011947456
03-07-2014,1500,1514.95,1476,1480.05,144700,1420.54,-0.012320484
04-07-2014,1476.15,1487.5,1421.1,1450.95,179400,1392.61,-0.019857397
07-07-2014,1447.9,1467,1445,1450.85,196000,1392.52,-6.46E-05
08-07-2014,1450,1467,1401.1,1418.55,253700,1361.51,-0.022520677
09-07-2014,1422,1448,1395,1435.55,314100,1377.83,0.01191542
10-07-2014,1435.1,1487.8,1411,1458.5,299800,1399.86,0.015862434
11-07-2014,1456.5,1461.8,1411.5,1424.7,248800,1367.42,-0.023446479
14-07-2014,1416.25,1429,1395.1,1398.3,211500,1342.08,-0.018705103
15-07-2014,1405,1426,1397.2,1419.65,302000,1362.57,0.015151973
16-07-2014,1422.25,1446.85,1411,1435.6,191600,1377.88,0.011173464
17-07-2014,1438,1479.5,1437.1,1477,244400,1417.61,0.028426269
18-07-2014,1478,1479,1450,1461.2,119900,1402.45,-0.010751648
21-07-2014,1455.5,1494.9,1445,1483.75,244000,1424.09,0.015312306
22-07-2014,1490,1500,1475,1489.05,135400,1429.18,0.00356784
23-07-2014,1493.25,1498,1450.5,1453.85,156300,1395.4,-0.023919741
24-07-2014,1455.4,1473.4,1429,1463.45,468600,1404.61,0.006578572
25-07-2014,1464.9,1469,1429.95,1440,169200,1382.1,-0.016155603
28-07-2014,1429,1437.9,1393.05,1402.85,279800,1360.62,-0.015663603
30-07-2014,1401.8,1411.95,1388.2,1409.25,354600,1366.83,0.004553712
31-07-2014,1401.05,1418.5,1388.6,1395.9,548900,1353.88,-0.009519646
01-08-2014,1385,1394.9,1370,1375.55,829000,1334.14,-0.014687655
04-08-2014,1380,1390.7,1358.05,1374.5,313700,1333.12,-0.00076483
05-08-2014,1376,1451.15,1375.15,1441.5,434000,1398.11,0.047599265
06-08-2014,1440,1448,1421.15,1431.2,333400,1388.12,-0.007171011
07-08-2014,1442.9,1488.7,1432,1473.75,686300,1429.38,0.02929047
08-08-2014,1460,1464.9,1432.5,1439.65,250900,1396.31,-0.023407741
11-08-2014,1449.4,1456.35,1438.3,1447.95,150800,1404.36,0.00574864
12-08-2014,1447.8,1473.5,1445.5,1464.65,229900,1420.56,0.011469477
13-08-2014,1460,1483,1440,1452.4,233500,1408.68,-0.008398064
14-08-2014,1453,1486,1453,1480.85,180800,1436.27,0.01939638
18-08-2014,1479.8,1516.8,1471.95,1508.65,263800,1463.23,0.018596846
19-08-2014,1518,1538.7,1499.1,1523.95,524700,1478.07,0.010090862
20-08-2014,1529.15,1549.75,1518.2,1525.4,411200,1479.48,0.000953492
21-08-2014,1525,1536,1515.15,1525.6,439900,1479.67,0.000128415
22-08-2014,1526,1530.5,1510,1520.4,220000,1474.63,-0.003411979
25-08-2014,1520.4,1547.9,1513.15,1531.7,562600,1485.59,0.007404889
26-08-2014,1531.1,1531.1,1473.25,1491.4,390200,1446.5,-0.026665154
27-08-2014,1499.8,1509.9,1481.15,1502.75,228000,1457.51,0.007582655
28-08-2014,1505,1506.8,1487,1492.55,190800,1447.62,-0.006808672
01-09-2014,1495.25,1518.95,1495.25,1499.55,211600,1454.41,0.004679492
02-09-2014,1495,1561.05,1495,1551.9,617300,1505.18,0.034312172
03-09-2014,1560,1564.65,1540.65,1546.75,468400,1500.19,-0.003320726
04-09-2014,1545.1,1549.8,1511,1525.45,372100,1479.53,-0.013867297
05-09-2014,1532.9,1544,1511.9,1521.75,274400,1475.94,-0.002429395
08-09-2014,1537,1556.8,1522.1,1549.65,337400,1503,0.018168036
09-09-2014,1547.1,1560.5,1527,1545.1,385700,1498.59,-0.002938445
10-09-2014,1536,1552.2,1521.3,1532.25,350300,1486.12,-0.008355969
11-09-2014,1525.1,1540,1518,1532.05,324500,1485.93,-0.000127858
12-09-2014,1539,1541.5,1518,1534.25,270000,1488.06,0.001432419
15-09-2014,1528,1528.7,1503.6,1512.65,314100,1467.11,-0.014178779
16-09-2014,1503.1,1522,1474,1483,353000,1438.36,-0.019790904
17-09-2014,1490,1499.65,1468.8,1495.35,233000,1450.33,0.008287541
18-09-2014,1490,1514.95,1486,1509,400700,1463.57,0.00908754
19-09-2014,1509,1520,1497,1505.05,466400,1459.74,-0.002620319
22-09-2014,1495,1500,1476.2,1493.55,373000,1448.59,-0.007667668
23-09-2014,1488.1,1495.9,1457.5,1464.1,236200,1420.03,-0.019912671
24-09-2014,1460.25,1472.9,1417.8,1430.2,441700,1387.15,-0.023426716
25-09-2014,1431.1,1444.7,1390.2,1399.05,343900,1356.93,-0.022026487
26-09-2014,1396.7,1442.85,1385.3,1435.15,360300,1391.95,0.025480847
29-09-2014,1435.3,1446.9,1415.4,1438.5,129500,1395.2,0.002332132
30-09-2014,1437,1456.4,1393.5,1399.55,397500,1357.42,-0.027451935
01-10-2014,1409.8,1414.95,1387.2,1391.65,213800,1349.76,-0.00565904
07-10-2014,1377.95,1391.8,1354.65,1369.6,472800,1328.37,-0.015974172
08-10-2014,1357.1,1385.95,1357.1,1380.2,249100,1338.65,0.007709017
09-10-2014,1386.4,1433,1386.2,1429.05,329100,1386.03,0.034781902
10-10-2014,1415.5,1416.95,1395.05,1403.3,322600,1361.06,-0.018179738
13-10-2014,1385,1398.4,1373,1386.95,185400,1345.2,-0.011721107
14-10-2014,1400,1401.35,1376.5,1383.3,243500,1341.66,-0.002635048
16-10-2014,1379.5,1391.95,1369.95,1376.3,437900,1334.87,-0.005073744
17-10-2014,1385,1416.75,1375.7,1406.85,333900,1364.5,0.021954152
20-10-2014,1407,1434,1405.15,1424.2,186400,1381.33,0.012258742
21-10-2014,1430,1454.9,1428.1,1445.35,220600,1401.84,0.014738856
22-10-2014,1455,1480.7,1444.5,1474,251300,1429.63,0.01963001
27-10-2014,1485.1,1485.1,1458.05,1460.1,240500,1416.15,-0.009473748
28-10-2014,1465,1480,1464.05,1469.8,226100,1425.55,0.006615782
29-10-2014,1480,1489.65,1468.8,1483.95,183400,1439.28,0.009585284
30-10-2014,1488,1509,1475.6,1496.95,627300,1451.89,0.008723167
31-10-2014,1505.1,1509,1491.45,1499.25,373900,1454.12,0.001534751
03-11-2014,1500,1509,1483,1491.2,247900,1446.31,-0.005385421
05-11-2014,1490.1,1497,1481.6,1485.8,278700,1441.07,-0.003629592
07-11-2014,1490,1523.55,1490,1508.75,349900,1463.33,0.015328767
10-11-2014,1514,1519.9,1491.75,1499.25,215700,1454.12,-0.006313754
11-11-2014,1507,1518.9,1502.05,1513.2,261300,1467.65,0.009261575
12-11-2014,1515,1531.6,1511.35,1514.1,276200,1468.52,0.000592609
13-11-2014,1517.2,1518.7,1496.95,1501.95,289600,1456.74,-0.008054028
14-11-2014,1502.5,1517,1495,1510.85,250600,1465.37,0.005906708
17-11-2014,1503,1511.8,1489,1496.6,227800,1451.55,-0.009475819
18-11-2014,1497,1508.8,1485.3,1487,240500,1442.24,-0.00643449
19-11-2014,1487,1496,1456,1463.05,184100,1419.01,-0.016238015
20-11-2014,1463.4,1465.8,1438.15,1446.35,177100,1402.81,-0.011482078
21-11-2014,1447.75,1483.25,1447,1464.95,317300,1420.85,0.012777916
24-11-2014,1465.15,1476,1447,1451.25,337600,1407.56,-0.009397575
25-11-2014,1446,1453.95,1416.5,1422.2,363300,1379.39,-0.020216336
26-11-2014,1416,1459.7,1416,1438.45,224100,1395.15,0.011360564
27-11-2014,1444.4,1458.5,1426.3,1437.55,440600,1394.27,-0.000630956
28-11-2014,1440,1480,1440,1475.35,373400,1430.94,0.02596059
01-12-2014,1476,1479.7,1461.15,1470.95,137700,1426.67,-0.002988514
02-12-2014,1471,1490.9,1463.3,1479,317300,1434.48,0.005459357
03-12-2014,1479.05,1491,1464.65,1478.2,295100,1433.7,-0.000543899
04-12-2014,1482,1489.9,1469,1476.25,118700,1431.81,-0.001319137
05-12-2014,1472.1,1510.65,1466.6,1497.15,431000,1452.08,0.014057633
08-12-2014,1502.4,1517,1465.7,1478.15,367800,1433.65,-0.012773371
09-12-2014,1470.5,1474.7,1420.35,1430.6,668700,1387.53,-0.032698452
10-12-2014,1438.7,1439.7,1416,1432.1,510300,1388.99,0.001051676
11-12-2014,1432,1435,1411.1,1428.35,473000,1385.35,-0.002624049
12-12-2014,1429,1440.8,1421.35,1429.95,366000,1386.9,0.001118225
15-12-2014,1430,1447.95,1425.1,1435,305100,1391.8,0.003526833
16-12-2014,1426.2,1431.5,1383.95,1391.95,447400,1350.05,-0.030456245
17-12-2014,1381,1397.45,1364.1,1369.6,473100,1328.37,-0.016189002
18-12-2014,1376,1401.4,1371.15,1379.95,306600,1338.41,0.007529716
19-12-2014,1387,1400.4,1376,1380.4,514900,1338.85,0.000328694
22-12-2014,1385.1,1388.55,1376.45,1383.5,346900,1341.85,0.002238222
23-12-2014,1384,1393.95,1376.2,1381.6,516300,1340.01,-0.001372182
24-12-2014,1385.1,1409,1381,1393.4,812400,1351.45,0.008501013
26-12-2014,1393.4,1411.3,1386,1393.5,137900,1351.55,7.40E-05
29-12-2014,1403.8,1410,1396.05,1399.2,347200,1357.08,0.004083251
30-12-2014,1399.2,1405,1390.1,1398,294100,1355.92,-0.000855142
31-12-2014,1395,1410,1395,1400.15,320200,1358,0.001532838
01-01-2015,1400.15,1411,1397.95,1403.55,101000,1361.3,0.002427096
02-01-2015,1406.4,1431,1405.55,1425.9,153300,1382.98,0.015800466
05-01-2015,1425,1439.75,1423.75,1433.65,207900,1390.49,0.005415612
06-01-2015,1425,1428.95,1370.55,1383.55,368700,1341.9,-0.035569683
07-01-2015,1382,1384.95,1336.2,1367.45,301800,1326.28,-0.011708489
08-01-2015,1378,1396.65,1373.25,1391.4,94300,1349.51,0.017363533
09-01-2015,1397.8,1410.95,1378,1398.5,275700,1356.4,0.005092568
12-01-2015,1400,1409.25,1390.1,1404.6,158600,1362.32,0.004354997
13-01-2015,1411.4,1457.9,1405.25,1441.7,442200,1398.3,0.026068084
14-01-2015,1448,1484.95,1445,1478.35,518400,1433.85,0.025105921
15-01-2015,1496.5,1525,1472,1514.4,943800,1468.81,0.024089415
16-01-2015,1514.5,1528.9,1499.5,1518.35,348800,1472.64,0.002604159
19-01-2015,1521.9,1537,1510.6,1532.9,342600,1486.75,0.009535821
20-01-2015,1534.55,1550,1531.35,1544.3,410400,1497.81,0.007411512
21-01-2015,1548,1550,1531.85,1544.45,298700,1497.96,0.000100141
22-01-2015,1544,1563.2,1530,1558.8,401500,1511.87,0.009243113
23-01-2015,1569,1569,1532.05,1542.05,426900,1495.63,-0.010799772
27-01-2015,1540.15,1545.05,1503.65,1528.7,594800,1482.68,-0.008696262
28-01-2015,1527.45,1555,1515.55,1543.8,375700,1497.33,0.009832261
29-01-2015,1544.9,1590,1535.3,1582.95,631000,1535.3,0.02504228
30-01-2015,1595,1595,1538.1,1560.45,388800,1513.47,-0.014320774
02-02-2015,1554.9,1556.7,1513.15,1524.95,246300,1479.04,-0.023011799
03-02-2015,1529.7,1570.5,1499.4,1508.6,1341300,1463.19,-0.010774245
04-02-2015,1511.95,1523.6,1490,1495.85,330100,1450.82,-0.00849007
05-02-2015,1494,1530,1487,1504.55,557400,1459.26,0.005800544
06-02-2015,1503,1525,1481.45,1507.2,275000,1461.83,0.001759618
09-02-2015,1501.45,1515.5,1489.55,1508.85,263200,1463.43,0.00109392
10-02-2015,1502.9,1567.8,1492.8,1562.65,582000,1515.61,0.035035003
11-02-2015,1567,1574.8,1546.3,1552.6,489800,1505.86,-0.006453835
12-02-2015,1567.45,1614.3,1560.65,1595.2,875300,1547.18,0.027069755
13-02-2015,1608,1637.55,1605,1625.05,542300,1576.13,0.018538556
16-02-2015,1632.4,1645,1605.1,1614.45,327800,1565.85,-0.006543668
18-02-2015,1614.7,1658.7,1611.1,1653.3,471400,1603.53,0.023778642
19-02-2015,1662.4,1665,1602.7,1615.15,337600,1566.53,-0.023344467
20-02-2015,1623.4,1625.15,1600,1620.4,288900,1571.62,0.003243952
23-02-2015,1628,1634.95,1609,1615.95,304400,1567.3,-0.002752541
24-02-2015,1617.8,1634.5,1602.7,1618,226900,1569.29,0.001268894
25-02-2015,1626.2,1672,1614.1,1655.75,391700,1605.91,0.023067286
26-02-2015,1658.1,1664,1620,1639.9,466600,1590.53,-0.00962328
27-02-2015,1648,1705,1641,1673.45,2276500,1623.07,0.020252124
02-03-2015,1680,1774.3,1678.2,1762.8,937300,1709.73,0.052016046
03-03-2015,1764,1773.9,1747.55,1758.3,466300,1705.37,-0.002553367
04-03-2015,1765,1774.65,1715,1725.15,423100,1673.22,-0.019032182
05-03-2015,1725.6,1729,1675,1698.65,606800,1647.51,-0.015484856
09-03-2015,1686,1689.8,1647.3,1660.1,202400,1610.13,-0.022950136
10-03-2015,1661,1677,1633,1650.15,274700,1600.47,-0.006017585
11-03-2015,1650,1669,1630.2,1639.7,261000,1590.34,-0.006349506
12-03-2015,1626.8,1659.9,1621.25,1648,291800,1617.13,0.016705143
13-03-2015,1658.9,1664.05,1615,1616,405200,1585.73,-0.019608104
16-03-2015,1621,1621,1581.05,1587.55,209600,1557.81,-0.01776388
17-03-2015,1591.05,1619,1574.95,1613,303900,1582.78,0.015901806
18-03-2015,1622,1628.95,1579,1583.35,334900,1553.69,-0.018550048
19-03-2015,1592.4,1610,1563.1,1568.5,217300,1539.12,-0.009421922
20-03-2015,1572.4,1588,1548.1,1569.75,273600,1540.34,0.000792347
23-03-2015,1570.5,1593.4,1549.1,1586.75,170300,1557.03,0.010776989
24-03-2015,1585,1604,1574.7,1583.05,211800,1553.39,-0.002340521
25-03-2015,1589.9,1596.8,1571.5,1581.7,165400,1552.07,-0.000850116
26-03-2015,1565.5,1590.7,1553.5,1579.55,691500,1549.96,-0.0013604
27-03-2015,1585.25,1596.75,1538,1549.45,224800,1520.42,-0.019242512
30-03-2015,1554,1594.7,1550.1,1582.65,238100,1553,0.021201932
31-03-2015,1590.2,1594.9,1555.05,1562.75,217200,1533.47,-0.012655403
01-04-2015,1563.7,1591.3,1553.2,1585.9,176000,1556.19,0.014707385
06-04-2015,1588,1629.95,1582.05,1617.4,326400,1587.1,0.019667925
07-04-2015,1621.4,1659.8,1603.8,1650.3,393700,1619.38,0.020134908
08-04-2015,1656.3,1676.85,1630.25,1636.2,301000,1605.55,-0.008576983
09-04-2015,1649,1649,1607.95,1622.45,246900,1592.06,-0.008437602
10-04-2015,1624,1647.8,1620,1636.05,175800,1605.4,0.008344172
13-04-2015,1635,1649.45,1588.1,1596.2,385400,1566.3,-0.024656797
15-04-2015,1614,1630.95,1608.25,1614.55,623600,1584.3,0.011426519
16-04-2015,1614.4,1617.95,1545.15,1564.2,501000,1534.9,-0.031677437
17-04-2015,1563.95,1564,1505,1521.65,430100,1493.14,-0.027583947
20-04-2015,1521.8,1552.2,1505.05,1529.75,371200,1501.09,0.005310226
21-04-2015,1532,1539,1490.15,1496.15,325300,1468.12,-0.02220884
22-04-2015,1496.25,1564.9,1487.6,1557.3,333000,1528.13,0.040062095
23-04-2015,1560,1575,1511.4,1518.6,237300,1490.15,-0.02516798
24-04-2015,1519.8,1545.75,1502.7,1531.6,401500,1502.91,0.008526443
27-04-2015,1539.95,1539.95,1481.25,1493.95,252200,1465.96,-0.024892911
28-04-2015,1488.9,1523,1477.9,1514.5,369300,1486.13,0.013665108
29-04-2015,1514.5,1546.95,1479.55,1484.45,257300,1456.64,-0.020043012
30-04-2015,1480.1,1486.2,1428.1,1433.7,626000,1406.84,-0.034786359
04-05-2015,1441,1482,1434,1474.6,313900,1446.98,0.028132571
05-05-2015,1475,1478.65,1452.1,1471.4,1054700,1443.84,-0.002172395
06-05-2015,1466,1469.95,1406.5,1413.3,270100,1386.82,-0.040292875
07-05-2015,1414.2,1460.95,1386.55,1451.95,333400,1424.75,0.026983003
08-05-2015,1455.25,1473,1434.5,1448.5,301100,1421.37,-0.002375164
11-05-2015,1455.1,1509.2,1446.5,1498.95,348800,1470.87,0.034232867
12-05-2015,1497.1,1500,1443,1449.95,367100,1422.79,-0.03323433
13-05-2015,1459,1484,1447.65,1472.75,280500,1445.16,0.015600309
14-05-2015,1471.9,1479.6,1457,1474.85,145400,1447.22,0.001424433
15-05-2015,1478.95,1488.95,1464.35,1472.15,165400,1444.57,-0.001832775
18-05-2015,1477.6,1516.9,1471,1509.85,167700,1481.57,0.025290637
19-05-2015,1510,1519,1485.1,1497.75,234100,1469.69,-0.008050842
20-05-2015,1502.9,1516,1494.55,1502.9,197600,1474.75,0.00343699
21-05-2015,1507.7,1534.8,1498.55,1527.55,268500,1498.93,0.016263036
22-05-2015,1527.55,1541.85,1515,1519.2,209400,1490.74,-0.005478879
25-05-2015,1520,1523.7,1488.3,1495.45,228000,1467.44,-0.015753255
26-05-2015,1498.9,1502.35,1472.95,1482.1,276100,1454.34,-0.008967197
27-05-2015,1480,1493.8,1453.1,1463.95,340100,1436.53,-0.012321706
28-05-2015,1467.9,1490,1462,1470.7,249700,1443.15,0.004597741
29-05-2015,1474.6,1528,1473.9,1512.4,401100,1484.07,0.027960089
01-06-2015,1515,1532,1499,1516.35,227600,1487.94,0.0026043
02-06-2015,1515,1520.15,1470,1481.2,346500,1453.45,-0.023452572
03-06-2015,1480,1483.1,1447.2,1460,416900,1432.65,-0.014414165
04-06-2015,1461.6,1474.8,1436.1,1466.9,196900,1439.42,0.004714379
05-06-2015,1458,1461.7,1430,1434.5,539000,1407.63,-0.022332816
08-06-2015,1434.5,1443,1420.1,1429.55,536400,1402.77,-0.003458586
09-06-2015,1421,1446,1421,1441.1,204500,1414.1,0.008044433
10-06-2015,1436.5,1451,1430,1436.4,194300,1409.49,-0.003265349
11-06-2015,1441.25,1452.15,1403,1407.7,231500,1381.33,-0.020181134
12-06-2015,1407,1408.1,1376.1,1402.15,164300,1375.88,-0.003953277
15-06-2015,1404,1413.4,1366.2,1370.25,248700,1344.58,-0.02301183
16-06-2015,1366.25,1392.85,1366.25,1387.5,222700,1361.51,0.012512681
17-06-2015,1392.35,1427.8,1380.4,1410.6,322000,1384.18,0.016513529
18-06-2015,1413.3,1422.6,1404,1413.75,263100,1387.27,0.002229881
19-06-2015,1417.55,1432.95,1416.35,1425.15,185700,1398.45,0.008026693
22-06-2015,1425.1,1439,1422.15,1427.45,244000,1400.71,0.00161477
23-06-2015,1427.45,1453.65,1418.6,1447.15,196200,1420.04,0.013705789
24-06-2015,1452.5,1459,1405.55,1410.65,280400,1384.22,-0.025548236
25-06-2015,1410,1419,1396.8,1407.75,397700,1381.38,-0.002053805
26-06-2015,1407.9,1437.7,1403.1,1420.85,318500,1394.23,0.009259292
29-06-2015,1408,1415,1375.55,1411.75,230400,1385.3,-0.006425569
30-06-2015,1404,1450,1402.55,1444.55,226100,1417.49,0.022970979
01-07-2015,1440.1,1471.9,1426.5,1465.75,303500,1438.29,0.014567206
02-07-2015,1467.55,1480,1465.4,1471.55,189400,1443.98,0.003948282
03-07-2015,1466,1487,1462.2,1480.4,190600,1452.67,0.006000053
06-07-2015,1468.7,1511,1464.45,1504.95,256600,1476.76,0.016447256
07-07-2015,1500.1,1515.55,1492.95,1500.1,253000,1472,-0.003228479
08-07-2015,1493,1493,1458.2,1467.7,212300,1440.21,-0.021833084
09-07-2015,1475,1498,1470.25,1485.05,147300,1457.23,0.011748437
10-07-2015,1490.25,1500,1465,1472.2,230000,1444.62,-0.008691062
13-07-2015,1467.25,1486.5,1466,1475.05,293300,1447.42,0.00193635
14-07-2015,1476.8,1489.25,1463,1478.45,285800,1450.75,0.002298003
15-07-2015,1483.8,1510.5,1477.3,1496.95,284600,1468.91,0.012439965
16-07-2015,1500,1508.2,1486.65,1496.9,193500,1468.86,-3.40E-05
17-07-2015,1490,1509,1468.05,1486,488400,1458.16,-0.007311223
20-07-2015,1436.1,1463.95,1431,1455.1,610600,1427.84,-0.021012554
21-07-2015,1455.1,1472.9,1435,1439.6,318700,1412.63,-0.010709598
22-07-2015,1432.5,1448,1422.5,1437.2,316500,1421.14,0.006006151
23-07-2015,1442,1448,1422.2,1424.4,254200,1408.48,-0.008948258
24-07-2015,1428,1428.4,1403.8,1408.8,260700,1393.05,-0.011015521
27-07-2015,1404,1406.25,1366,1369.25,322600,1353.95,-0.028469342
28-07-2015,1371.7,1384.8,1357,1359.15,276900,1343.96,-0.007405766
29-07-2015,1368.45,1374.8,1350,1369.95,331300,1354.64,0.007915257
30-07-2015,1379.7,1381.1,1360.15,1371.15,839300,1355.82,0.000870701
31-07-2015,1375,1393,1368.25,1387.4,314000,1371.89,0.011782914
03-08-2015,1384.8,1405.95,1376.1,1391.6,341200,1376.05,0.003027725
04-08-2015,1403.7,1403.7,1366,1377.2,209100,1361.81,-0.010402379
05-08-2015,1380,1398,1376,1381.75,205200,1366.31,0.003298978
06-08-2015,1382,1417,1379.7,1405.35,271300,1389.64,0.016931045
07-08-2015,1407.9,1413.55,1392.25,1399.65,279100,1384.01,-0.004059638
10-08-2015,1398,1408.95,1375.2,1385.75,219200,1370.26,-0.00998458
11-08-2015,1384.9,1385.35,1361,1374.25,262500,1358.89,-0.008332313
12-08-2015,1370,1373.65,1356,1366,399800,1350.73,-0.006023003
13-08-2015,1370,1378.8,1355.05,1364.55,356400,1349.3,-0.001059248
14-08-2015,1367,1385.9,1365,1372.05,255500,1356.71,0.005476712
17-08-2015,1378,1384.9,1362,1367.35,239200,1352.07,-0.0034259
18-08-2015,1370.2,1393.5,1369,1387.35,144000,1371.84,0.014516153
19-08-2015,1393,1454.35,1390,1446.9,462100,1430.73,0.042031899
20-08-2015,1440.1,1442.45,1407.05,1411,328600,1395.23,-0.025125527
21-08-2015,1405,1423,1380.4,1406.45,242700,1390.73,-0.003230487
24-08-2015,1375,1384,1355,1367.15,459500,1351.87,-0.02833997
25-08-2015,1376,1394.7,1320,1362.1,524500,1346.88,-0.003698013
26-08-2015,1362.15,1382.7,1352.05,1360.4,345300,1345.19,-0.00125554
27-08-2015,1370.4,1385,1324.25,1369.95,692600,1354.64,0.007000469
28-08-2015,1387.9,1387.9,1358,1362.8,211300,1347.57,-0.005232766
31-08-2015,1362.8,1365,1326.85,1334.85,423900,1319.93,-0.020724266
01-09-2015,1321,1343.9,1317.15,1332.2,358300,1317.31,-0.001986926
02-09-2015,1349.8,1368.5,1338.15,1356.35,327600,1341.19,0.017965501
03-09-2015,1361.1,1398.6,1361.1,1394.55,301400,1378.96,0.027772312
04-09-2015,1394.55,1398.85,1333.2,1345.4,413000,1330.36,-0.03588001
07-09-2015,1359.9,1359.9,1333.4,1344.95,116400,1329.92,-0.000330792
08-09-2015,1348,1354.25,1330,1345.8,229100,1330.76,0.000631418
09-09-2015,1360,1385.6,1354,1380.05,349200,1364.62,0.025125794
10-09-2015,1367.25,1385,1346.1,1378.9,182300,1363.49,-0.000828412
11-09-2015,1381,1394.7,1360,1366.55,128400,1351.28,-0.008995298
14-09-2015,1367.5,1397.95,1365,1388.65,132600,1373.13,0.016040514
15-09-2015,1385,1392.6,1371.7,1379.5,87700,1364.08,-0.006612597
16-09-2015,1385,1398.6,1373.25,1377.3,115700,1361.91,-0.001592082
18-09-2015,1386,1408,1366.1,1375.2,305400,1359.83,-0.001528434
21-09-2015,1364.45,1390,1358.15,1383.4,131000,1367.94,0.005946267
22-09-2015,1389,1397,1340.35,1353.55,209900,1338.42,-0.021816145
23-09-2015,1335,1355.7,1328.3,1345.65,172500,1330.61,-0.00585233
24-09-2015,1343.1,1371.5,1325,1343.05,371900,1328.04,-0.001933313
28-09-2015,1343.5,1356.6,1333.5,1336.75,158600,1321.81,-0.004702162
29-09-2015,1325,1344.95,1301.5,1327.45,288600,1312.61,-0.006984488
30-09-2015,1340,1355,1324.65,1346.75,200700,1331.7,0.0144388
01-10-2015,1354.5,1375,1352,1363.1,145200,1347.86,0.012061828
05-10-2015,1372.2,1378,1362.1,1369.7,176600,1354.39,0.004833019
06-10-2015,1377,1380,1343,1350.4,286000,1335.31,-0.014187694
07-10-2015,1353.5,1357,1329.2,1352.25,249000,1337.14,0.00136953
08-10-2015,1354,1361.5,1345,1356.2,206300,1341.04,0.002912428
09-10-2015,1363.2,1384.8,1342,1347.35,200400,1332.29,-0.006546166
12-10-2015,1350,1359.95,1340.6,1344.35,209200,1329.32,-0.002231733
13-10-2015,1344.35,1358,1343,1352.2,225600,1337.09,0.005828077
14-10-2015,1352,1378,1351.9,1376.25,233600,1360.87,0.01762859
15-10-2015,1383.8,1395.3,1368.5,1371.25,186900,1355.92,-0.00364401
16-10-2015,1375,1399.9,1365.2,1393,153600,1377.43,0.015739253
19-10-2015,1398.5,1407,1383.5,1395.95,373600,1380.35,0.002117646
20-10-2015,1382.35,1388.8,1374.55,1379.3,298100,1363.88,-0.012003511
21-10-2015,1360,1387,1357.15,1378.95,424400,1363.54,-0.00024932
23-10-2015,1394,1403,1381,1400.2,248900,1384.55,0.015290918
26-10-2015,1405,1407.45,1385.25,1393.75,172600,1378.17,-0.004618645
27-10-2015,1390,1398,1380.05,1385.8,179100,1370.31,-0.005719541
28-10-2015,1385.9,1405,1371.3,1401.05,232300,1385.39,0.010944697
29-10-2015,1395,1397.5,1376,1385.4,174800,1369.91,-0.011236644
30-10-2015,1398.7,1398.7,1372.15,1379.6,256700,1364.18,-0.004191529
02-11-2015,1373.25,1405,1362.9,1398.4,171800,1382.77,0.013535218
03-11-2015,1405,1434,1404.95,1425.9,427300,1409.96,0.019472601
04-11-2015,1440,1443,1397.9,1405.7,226200,1389.99,-0.014264782
05-11-2015,1410,1410,1381.25,1388.75,135700,1373.23,-0.012130924
06-11-2015,1388,1392.65,1371.1,1384.05,74800,1368.58,-0.003391923
09-11-2015,1359.15,1373.8,1343.5,1367.7,144000,1352.41,-0.01188552
10-11-2015,1359,1372.6,1314.35,1322.1,242300,1307.32,-0.033908946
13-11-2015,1321.5,1333.95,1314.2,1326.7,210900,1311.87,0.00347436
16-11-2015,1324.9,1331,1300.8,1324.45,279900,1309.65,-0.001693674
17-11-2015,1330,1337.95,1315,1325.5,150100,1310.68,0.000786161
18-11-2015,1324,1340.55,1322,1334.3,191500,1319.39,0.006623422
