Date,Open,High,Low,Close
08-06-2016 11:45,1529.9695,1531.4597,1529.9695,1531.4597
08-06-2016 11:50,1531.1121,1532.5525,1530.5656,1531.9564
08-06-2016 11:55,1532.3539,1532.7015,1530.7146,1530.963
08-06-2016 12:00,1531.0127,1531.0127,1529.7211,1530.4662
08-06-2016 12:05,1530.963,1531.9564,1530.4662,1530.7146
08-06-2016 12:10,1530.7146,1531.0623,1528.976,1528.976
08-06-2016 12:15,1529.9198,1529.9695,1528.4792,1529.2244
08-06-2016 12:20,1529.2244,1529.9695,1529.2244,1529.4728
08-06-2016 12:25,1529.8701,1529.9695,1528.976,1529.4728
08-06-2016 12:30,1529.5225,1529.9695,1528.0322,1529.1747
08-06-2016 12:35,1528.2308,1529.9695,1527.4857,1529.0753
08-06-2016 12:40,1528.976,1529.6714,1527.1876,1528.7277
08-06-2016 12:45,1529.4728,1529.572,1528.4296,1529.2244
08-06-2016 12:50,1529.2244,1530.3669,1528.8767,1529.9695
08-06-2016 12:55,1529.4728,1530.0192,1528.8767,1529.9198
08-06-2016 13:00,1529.8204,1530.9132,1528.8767,1529.8204
08-06-2016 13:05,1529.9198,1530.963,1529.125,1530.9132
08-06-2016 13:10,1531.3604,1531.4597,1529.4728,1530.1681
08-06-2016 13:15,1530.4662,1531.4597,1529.4728,1531.4597
08-06-2016 13:20,1531.4597,1531.9067,1530.3171,1531.6088
08-06-2016 13:25,1531.6088,1532.6519,1530.4165,1532.4531
08-06-2016 13:30,1532.4531,1532.95,1531.7081,1531.9564
08-06-2016 13:35,1531.9564,1533.0492,1531.0623,1533.0492
08-06-2016 13:40,1532.155,1534.9369,1532.155,1534.9369
08-06-2016 13:45,1534.9369,1537.4207,1534.1421,1535.4834
08-06-2016 13:50,1535.3839,1539.9043,1535.3839,1537.0729
08-06-2016 13:55,1536.129,1539.8051,1535.8806,1535.8806
08-06-2016 14:00,1535.4834,1536.8741,1530.963,1530.963
08-06-2016 14:05,1531.2113,1531.5094,1526.1942,1527.1381
08-06-2016 14:10,1525.8464,1529.0753,1522.1707,1527.9825
08-06-2016 14:15,1527.9825,1532.7015,1525.2007,1531.9564
08-06-2016 14:20,1531.8572,1532.4034,1524.5052,1530.8636
08-06-2016 14:25,1529.9695,1532.9001,1527.9825,1528.976
08-06-2016 14:30,1528.976,1529.9695,1526.989,1527.9825
08-06-2016 14:35,1526.989,1528.9263,1525.9955,1527.9825
08-06-2016 14:40,1527.0387,1532.9001,1527.0387,1532.155
08-06-2016 14:45,1532.7512,1533.4467,1530.6152,1531.1616
08-06-2016 14:50,1531.2611,1531.3107,1529.9695,1530.6152
08-06-2016 14:55,1530.2676,1533.3473,1530.2676,1532.0558
08-06-2016 15:00,1532.0558,1535.5826,1532.0558,1533.5957
08-06-2016 15:05,1533.5957,1535.4336,1533.1486,1534.9866
08-06-2016 15:10,1534.9866,1539.9043,1534.9369,1538.0167
08-06-2016 15:15,1537.9174,1538.8611,1534.7383,1534.7383
08-06-2016 15:20,1536.1787,1537.7188,1532.155,1535.9304
08-06-2016 15:25,1535.9801,1537.4207,1531.3107,1537.4207
09-06-2016 09:15,1539.8051,1539.9043,1538.4141,1539.4573
09-06-2016 09:20,1539.9043,1540.0533,1538.9109,1539.9043
09-06-2016 09:25,1539.9043,1543.4808,1539.7057,1543.4808
09-06-2016 09:30,1543.4808,1543.4808,1540.1527,1541.8914
09-06-2016 09:35,1541.3448,1541.8914,1539.4076,1540.8978
09-06-2016 09:40,1541.2953,1541.2953,1538.9606,1540.8978
09-06-2016 09:45,1540.8978,1540.8978,1532.95,1537.9174
09-06-2016 09:50,1537.0232,1540.3513,1536.9238,1540.2521
09-06-2016 09:55,1540.2521,1540.9475,1538.9109,1538.9109
09-06-2016 10:00,1538.9109,1539.4076,1538.3644,1539.3579
09-06-2016 10:05,1539.1095,1540.8978,1538.5134,1540.3018
09-06-2016 10:10,1539.9043,1540.6494,1539.7057,1540.1527
09-06-2016 10:15,1539.9043,1540.4011,1539.209,1539.209
09-06-2016 10:20,1540.1527,1540.3018,1539.2585,1539.9043
09-06-2016 10:25,1539.9043,1540.5004,1537.9174,1540.2024
09-06-2016 10:30,1539.7552,1540.0533,1538.3644,1539.9043
09-06-2016 10:35,1539.9043,1542.8848,1539.9043,1542.3881
09-06-2016 10:40,1541.8914,1543.3318,1541.8914,1543.3318
09-06-2016 10:45,1543.3318,1544.8718,1541.8914,1544.6731
09-06-2016 10:50,1543.8783,1543.8783,1541.1462,1541.8914
09-06-2016 10:55,1541.8914,1542.3384,1541.0469,1541.0469
09-06-2016 11:00,1541.7423,1541.792,1539.2585,1540.103
09-06-2016 11:05,1539.9043,1541.8914,1538.5631,1541.8416
09-06-2016 11:10,1541.792,1541.8416,1541.1462,1541.6926
09-06-2016 11:15,1541.6926,1541.6926,1540.3018,1540.9972
09-06-2016 11:20,1540.9475,1541.7423,1539.9043,1540.8978
09-06-2016 11:25,1540.0037,1540.7488,1539.9541,1540.6992
09-06-2016 11:30,1539.9541,1540.5997,1539.9043,1540.2024
09-06-2016 11:35,1539.4076,1540.5997,1539.4076,1539.9043
09-06-2016 11:40,1540.5004,1541.2953,1539.7552,1540.8978
09-06-2016 11:45,1539.4076,1541.0469,1539.4076,1539.9043
09-06-2016 11:50,1539.9541,1541.4939,1539.9043,1539.9043
09-06-2016 11:55,1539.9043,1540.8481,1538.9109,1538.9109
09-06-2016 12:00,1539.9043,1540.7488,1538.9109,1540.7488
09-06-2016 12:05,1540.0037,1540.8978,1539.3082,1540.6494
09-06-2016 12:10,1540.5997,1540.5997,1539.9043,1539.9043
09-06-2016 12:15,1540.7488,1540.7488,1539.4573,1539.9043
09-06-2016 12:20,1540.8978,1540.8978,1539.9043,1540.6494
09-06-2016 12:25,1540.6494,1540.8978,1539.9541,1540.2024
09-06-2016 12:30,1540.2024,1540.7488,1538.8115,1539.9043
09-06-2016 12:35,1539.9043,1540.5502,1538.9109,1539.9043
09-06-2016 12:40,1539.7552,1540.3018,1539.7552,1539.7552
09-06-2016 12:45,1539.7552,1539.9043,1539.4076,1539.4076
09-06-2016 12:50,1539.4076,1540.4011,1538.8115,1539.0599
09-06-2016 12:55,1539.0599,1539.507,1534.3904,1537.4703
09-06-2016 13:00,1537.4207,1537.9174,1534.5394,1536.9238
09-06-2016 13:05,1537.4703,1537.4703,1536.9238,1536.9238
09-06-2016 13:10,1536.9736,1537.4207,1536.6755,1536.6755
09-06-2016 13:15,1536.6755,1536.9238,1534.9369,1535.9304
09-06-2016 13:20,1535.9304,1539.9043,1534.8872,1536.4271
09-06-2016 13:25,1536.4768,1537.1722,1536.4271,1536.4271
09-06-2016 13:30,1536.4271,1537.0729,1534.3904,1536.9238
09-06-2016 13:35,1536.9238,1536.9238,1535.235,1536.9238
09-06-2016 13:40,1536.9238,1536.9238,1534.8872,1535.8311
09-06-2016 13:45,1535.9304,1535.9304,1533.7448,1534.9369
09-06-2016 13:50,1534.9369,1535.3839,1534.0427,1535.3839
09-06-2016 13:55,1535.3839,1535.3839,1533.1486,1533.4467
09-06-2016 14:00,1533.4963,1533.9434,1527.6844,1530.0192
09-06-2016 14:05,1529.7211,1530.3669,1525.9955,1526.989
09-06-2016 14:10,1526.7406,1528.5786,1525.0021,1525.3497
09-06-2016 14:15,1525.4988,1526.4923,1524.5052,1526.0948
09-06-2016 14:20,1526.0948,1526.9393,1525.5485,1525.9955
09-06-2016 14:25,1526.5916,1526.5916,1523.8099,1525.8464
09-06-2016 14:30,1526.4923,1526.4923,1524.6543,1526.2936
09-06-2016 14:35,1525.3497,1526.989,1524.853,1525.3994
09-06-2016 14:40,1526.7904,1526.989,1525.1013,1526.6414
09-06-2016 14:45,1526.84,1527.9825,1525.4491,1527.0884
09-06-2016 14:50,1527.2871,1530.3171,1526.2936,1526.2936
09-06-2016 14:55,1527.1381,1527.1381,1518.0476,1518.296
09-06-2016 15:00,1519.4882,1525.0021,1519.0411,1523.8595
09-06-2016 15:05,1524.0085,1524.0085,1521.2765,1522.5183
09-06-2016 15:10,1522.5183,1522.5183,1519.1902,1522.5183
09-06-2016 15:15,1522.5183,1524.7537,1521.5746,1523.4125
09-06-2016 15:20,1523.4125,1525.4491,1522.0216,1525.0518
09-06-2016 15:25,1525.0021,1525.9458,1522.0216,1525.7969
10-06-2016 09:15,1525.0021,1529.7211,1522.568,1528.5786
10-06-2016 09:20,1528.5289,1528.5786,1527.9825,1528.0322
10-06-2016 09:25,1528.0322,1528.2308,1525.9955,1527.4857
10-06-2016 09:30,1527.3865,1528.0322,1526.7406,1527.2871
10-06-2016 09:35,1527.9825,1531.9564,1526.989,1531.9564
10-06-2016 09:40,1530.814,1530.963,1526.989,1529.5225
10-06-2016 09:45,1529.9695,1530.9132,1529.8701,1530.0688
10-06-2016 09:50,1530.0192,1530.7643,1529.274,1530.7643
10-06-2016 09:55,1530.7643,1531.2113,1529.6218,1530.1185
10-06-2016 10:00,1530.1185,1539.4076,1530.1185,1538.9606
10-06-2016 10:05,1538.9606,1541.8416,1536.4768,1536.4768
10-06-2016 10:10,1536.9238,1537.7683,1535.4336,1537.3213
10-06-2016 10:15,1536.1787,1537.0232,1535.4336,1536.129
10-06-2016 10:20,1536.129,1538.6625,1535.682,1538.6625
10-06-2016 10:25,1538.0167,1538.6128,1536.2781,1537.0232
10-06-2016 10:30,1537.818,1538.5134,1535.4834,1535.5826
10-06-2016 10:35,1535.3839,1535.9801,1533.6453,1535.682
10-06-2016 10:40,1535.682,1537.9174,1535.682,1537.8677
10-06-2016 10:45,1537.4207,1538.4141,1535.9304,1537.0729
10-06-2016 10:50,1536.6257,1537.3708,1535.9801,1536.2285
10-06-2016 10:55,1536.2285,1537.7188,1535.9801,1536.9736
10-06-2016 11:00,1537.0729,1540.8481,1537.0729,1539.5566
10-06-2016 11:05,1539.5566,1539.5566,1537.9174,1539.1592
10-06-2016 11:10,1539.209,1539.4573,1538.7122,1539.4076
10-06-2016 11:15,1538.8115,1538.8115,1537.0232,1537.5199
10-06-2016 11:20,1537.1722,1537.5697,1536.9736,1537.5697
10-06-2016 11:25,1537.5199,1538.1658,1536.9736,1537.1722
10-06-2016 11:30,1537.1226,1537.1226,1534.8375,1535.682
10-06-2016 11:35,1535.533,1537.9174,1535.235,1537.818
10-06-2016 11:40,1537.0232,1537.8677,1536.5762,1536.9736
10-06-2016 11:45,1537.4207,1537.9174,1536.8246,1537.0232
10-06-2016 11:50,1537.5199,1538.8115,1535.9304,1537.7683
10-06-2016 11:55,1537.1722,1538.4141,1533.9932,1538.4141
10-06-2016 12:00,1537.4207,1537.9174,1537.1226,1537.9174
10-06-2016 12:05,1537.9174,1537.9174,1536.9238,1536.9238
10-06-2016 12:10,1537.1226,1538.0664,1536.2285,1536.7252
10-06-2016 12:15,1536.7252,1537.0729,1535.6323,1537.0232
10-06-2016 12:20,1537.0232,1537.8677,1535.9801,1537.818
10-06-2016 12:25,1537.8677,1537.9174,1535.9801,1536.0795
10-06-2016 12:30,1537.0232,1537.5697,1534.7383,1535.4834
10-06-2016 12:35,1535.4834,1535.4834,1531.8572,1533.0492
10-06-2016 12:40,1534.1918,1534.1918,1531.9067,1533.1486
10-06-2016 12:45,1532.4531,1533.9434,1530.516,1532.5029
10-06-2016 12:50,1532.5029,1536.9238,1532.5029,1536.9238
10-06-2016 12:55,1536.4271,1537.1226,1534.5394,1534.8872
10-06-2016 13:00,1534.7383,1536.3278,1534.4402,1535.8806
10-06-2016 13:05,1535.8806,1536.9238,1535.235,1536.3774
10-06-2016 13:10,1536.9238,1537.2716,1533.6453,1533.6453
10-06-2016 13:15,1535.2845,1536.3278,1533.7448,1533.7448
10-06-2016 13:20,1533.9434,1535.9304,1533.9434,1534.6388
10-06-2016 13:25,1534.4402,1534.5892,1531.9564,1531.9564
10-06-2016 13:30,1532.0061,1534.7383,1530.4662,1534.6885
10-06-2016 13:35,1534.9369,1534.9369,1532.0061,1532.0061
10-06-2016 13:40,1531.9564,1533.8441,1529.9695,1533.8441
10-06-2016 13:45,1532.9996,1533.9434,1531.6583,1532.7015
10-06-2016 13:50,1532.7015,1534.9369,1530.963,1534.9369
10-06-2016 13:55,1534.8872,1535.8806,1533.6453,1535.8806
10-06-2016 14:00,1535.1355,1535.7317,1533.5957,1535.7317
10-06-2016 14:05,1535.3344,1535.8806,1534.4899,1535.682
10-06-2016 14:10,1535.3839,1538.9109,1532.95,1536.3774
10-06-2016 14:15,1537.9174,1538.5134,1534.9866,1535.6323
10-06-2016 14:20,1535.1853,1538.3644,1535.1853,1537.3213
10-06-2016 14:25,1537.9174,1538.8611,1535.682,1538.3644
10-06-2016 14:30,1538.3644,1538.8611,1535.9801,1538.8611
10-06-2016 14:35,1538.8611,1538.8611,1535.9304,1536.4271
10-06-2016 14:40,1536.2285,1538.9109,1536.0297,1538.8611
10-06-2016 14:45,1538.4141,1540.4011,1537.2716,1538.8115
10-06-2016 14:50,1538.8611,1539.7057,1534.9866,1537.967
10-06-2016 14:55,1538.0664,1539.1592,1535.1853,1538.9109
10-06-2016 15:00,1538.6625,1541.2953,1536.6257,1538.4639
10-06-2016 15:05,1538.3148,1543.0338,1536.9736,1541.8914
10-06-2016 15:10,1537.9174,1545.766,1536.9736,1545.1699
10-06-2016 15:15,1545.1699,1548.0012,1539.6062,1546.8588
10-06-2016 15:20,1545.9646,1547.8522,1542.4377,1546.6104
10-06-2016 15:25,1546.8588,1549.6405,1542.09,1549.6405
13-06-2016 09:15,1537.7683,1537.9174,1527.9825,1534.9866
13-06-2016 09:20,1535.682,1536.4271,1532.95,1534.7383
13-06-2016 09:25,1534.7383,1536.9238,1532.95,1533.9434
13-06-2016 09:30,1533.9434,1534.6885,1532.95,1533.7448
13-06-2016 09:35,1533.4467,1535.5826,1533.1486,1535.2845
13-06-2016 09:40,1535.2845,1535.9304,1533.8441,1534.0427
13-06-2016 09:45,1533.9932,1535.1853,1533.9932,1534.6388
13-06-2016 09:50,1534.6388,1535.7814,1534.0427,1534.7383
13-06-2016 09:55,1534.8375,1535.9304,1534.7383,1534.7383
13-06-2016 10:00,1534.7383,1534.7383,1533.9932,1534.5892
13-06-2016 10:05,1534.5892,1535.7814,1534.0924,1535.0859
13-06-2016 10:10,1534.9369,1537.9174,1534.2911,1536.9238
13-06-2016 10:15,1537.2716,1537.2716,1534.9866,1535.9304
13-06-2016 10:20,1537.0232,1537.0232,1535.3839,1535.9304
13-06-2016 10:25,1535.9304,1536.9238,1535.4336,1535.9304
13-06-2016 10:30,1536.7748,1537.3213,1535.9304,1536.7748
13-06-2016 10:35,1536.8246,1540.6992,1536.0795,1537.1722
13-06-2016 10:40,1537.1722,1537.8677,1536.9238,1536.9238
13-06-2016 10:45,1536.4768,1538.3644,1535.0363,1536.9238
13-06-2016 10:50,1536.6755,1539.3579,1536.6755,1537.9174
13-06-2016 10:55,1538.8115,1539.2585,1537.9174,1537.9174
13-06-2016 11:00,1537.9174,1538.2155,1537.7683,1537.7683
13-06-2016 11:05,1538.2155,1538.2155,1535.1355,1535.1355
13-06-2016 11:10,1535.4834,1536.6755,1533.9932,1535.8311
13-06-2016 11:15,1535.8311,1537.9174,1534.6388,1537.9174
13-06-2016 11:20,1537.967,1538.2155,1533.6951,1533.6951
13-06-2016 11:25,1534.7383,1534.9369,1533.4963,1533.546
13-06-2016 11:30,1534.3408,1537.3213,1532.95,1535.8806
13-06-2016 11:35,1535.4336,1536.8741,1533.4467,1533.4467
13-06-2016 11:40,1533.4467,1534.9866,1532.155,1534.2415
13-06-2016 11:45,1534.2415,1534.2415,1533.9434,1533.9434
13-06-2016 11:50,1533.9434,1534.2415,1532.95,1533.4467
13-06-2016 11:55,1533.4467,1534.2415,1532.7512,1533.248
13-06-2016 12:00,1533.1982,1535.235,1533.1982,1533.397
13-06-2016 12:05,1533.0492,1534.9369,1533.0492,1533.3473
13-06-2016 12:10,1533.9434,1533.9434,1531.9564,1531.9564
13-06-2016 12:15,1532.7512,1534.9369,1531.9564,1534.9369
13-06-2016 12:20,1533.8937,1534.7383,1532.4531,1532.9996
13-06-2016 12:25,1534.7878,1535.235,1534.0427,1534.9369
13-06-2016 12:30,1534.0427,1535.7317,1534.0427,1535.7317
13-06-2016 12:35,1535.5826,1536.8741,1535.0859,1536.8246
13-06-2016 12:40,1535.9801,1537.3213,1534.4402,1535.533
13-06-2016 12:45,1535.9304,1536.9736,1534.9369,1535.0363
13-06-2016 12:50,1535.1355,1535.1355,1532.9001,1533.9434
13-06-2016 12:55,1533.9434,1537.5697,1533.9434,1534.9369
13-06-2016 13:00,1533.546,1535.6323,1533.546,1533.9434
13-06-2016 13:05,1533.9932,1535.0859,1533.397,1533.397
13-06-2016 13:10,1534.4899,1534.9369,1533.397,1534.8872
13-06-2016 13:15,1535.0859,1536.7748,1535.0859,1536.6257
13-06-2016 13:20,1536.6755,1536.6755,1534.9369,1535.4336
13-06-2016 13:25,1534.6885,1535.682,1532.2545,1532.95
13-06-2016 13:30,1532.95,1534.8375,1532.2048,1534.7878
13-06-2016 13:35,1534.8375,1534.8375,1533.9434,1534.7878
13-06-2016 13:40,1534.7878,1538.265,1534.5892,1538.265
13-06-2016 13:45,1537.9174,1537.9174,1535.9304,1536.9238
13-06-2016 13:50,1536.8246,1538.3644,1534.9369,1535.682
13-06-2016 13:55,1535.5826,1535.5826,1534.1918,1534.8375
13-06-2016 14:00,1534.1918,1534.6885,1533.3473,1534.6885
13-06-2016 14:05,1534.1918,1534.9369,1533.4963,1534.9369
13-06-2016 14:10,1534.8375,1534.9369,1533.9434,1533.9434
13-06-2016 14:15,1533.9434,1535.3344,1531.4597,1533.0492
13-06-2016 14:20,1532.2545,1533.1486,1531.5591,1531.5591
13-06-2016 14:25,1531.9564,1532.8506,1531.5591,1531.9564
13-06-2016 14:30,1531.4597,1531.9564,1531.4597,1531.9564
13-06-2016 14:35,1531.9564,1532.8009,1531.1616,1532.8009
13-06-2016 14:40,1531.6583,1532.2545,1530.7643,1530.814
13-06-2016 14:45,1530.963,1532.4034,1530.963,1531.4597
13-06-2016 14:50,1532.3041,1532.5029,1530.963,1530.963
13-06-2016 14:55,1530.963,1532.1055,1530.1681,1531.9564
13-06-2016 15:00,1531.6583,1536.2781,1531.2611,1534.9369
13-06-2016 15:05,1534.6885,1540.8481,1533.4467,1540.8481
13-06-2016 15:10,1539.656,1542.09,1535.1355,1536.4271
13-06-2016 15:15,1536.3774,1539.9043,1534.6388,1537.9174
13-06-2016 15:20,1538.6128,1541.1462,1537.1722,1540.5997
13-06-2016 15:25,1540.8978,1542.6365,1535.1355,1542.6365
14-06-2016 09:15,1542.5867,1543.0835,1538.9109,1540.5502
14-06-2016 09:20,1542.5371,1542.5371,1538.116,1538.9606
14-06-2016 09:25,1540.1527,1540.8481,1538.1658,1538.8115
14-06-2016 09:30,1538.9109,1538.9606,1532.5525,1534.7878
14-06-2016 09:35,1533.9434,1535.235,1532.2545,1533.546
14-06-2016 09:40,1533.546,1535.9304,1533.546,1534.2415
14-06-2016 09:45,1534.3408,1535.6323,1533.0492,1533.0492
14-06-2016 09:50,1534.4402,1534.4402,1531.9564,1533.397
14-06-2016 09:55,1533.397,1533.7448,1531.2611,1533.0492
14-06-2016 10:00,1533.0492,1537.0729,1533.0492,1535.9304
14-06-2016 10:05,1535.8806,1535.8806,1533.9434,1533.9434
14-06-2016 10:10,1533.6951,1533.6951,1532.95,1533.6453
14-06-2016 10:15,1533.6453,1533.6453,1532.95,1533.248
14-06-2016 10:20,1533.248,1533.4467,1533.0492,1533.0492
14-06-2016 10:25,1533.6951,1533.6951,1532.9001,1533.0492
14-06-2016 10:30,1533.0492,1533.0492,1530.963,1532.3539
14-06-2016 10:35,1532.3539,1532.95,1530.963,1532.95
14-06-2016 10:40,1532.95,1532.95,1531.5591,1531.5591
14-06-2016 10:45,1531.8572,1532.3539,1531.1121,1532.3041
14-06-2016 10:50,1531.5591,1531.9564,1531.5094,1531.5094
14-06-2016 10:55,1531.0127,1531.5094,1529.9695,1530.2179
14-06-2016 11:00,1530.2179,1531.2113,1529.572,1529.9695
14-06-2016 11:05,1530.4662,1530.963,1530.2179,1530.2179
14-06-2016 11:10,1531.41,1531.41,1530.2179,1530.2179
14-06-2016 11:15,1530.2179,1531.4597,1530.2179,1530.2179
14-06-2016 11:20,1530.516,1530.814,1529.9695,1530.814
14-06-2016 11:25,1531.41,1532.3041,1530.8636,1531.9067
14-06-2016 11:30,1531.0127,1532.8009,1531.0127,1531.9067
14-06-2016 11:35,1531.9564,1531.9564,1530.2179,1530.2179
14-06-2016 11:40,1530.6649,1533.6951,1530.0688,1532.4531
14-06-2016 11:45,1532.7015,1533.6453,1530.0688,1531.6088
14-06-2016 11:50,1531.6088,1532.5029,1530.9132,1531.3107
14-06-2016 11:55,1531.3107,1532.3041,1530.6152,1531.5094
14-06-2016 12:00,1531.5094,1532.155,1530.1681,1530.7643
14-06-2016 12:05,1530.9132,1531.5094,1530.6152,1530.6152
14-06-2016 12:10,1529.9695,1530.6649,1529.9695,1530.0688
14-06-2016 12:15,1530.0688,1530.4662,1529.9695,1529.9695
14-06-2016 12:20,1530.2676,1530.4662,1528.976,1530.0192
14-06-2016 12:25,1529.9695,1530.4165,1529.0258,1529.9695
14-06-2016 12:30,1529.9695,1530.2676,1528.9263,1529.9695
14-06-2016 12:35,1529.9695,1530.2179,1529.9695,1529.9695
14-06-2016 12:40,1529.9695,1530.4662,1529.274,1530.4662
14-06-2016 12:45,1530.4662,1531.8572,1530.4662,1530.516
14-06-2016 12:50,1530.516,1530.516,1529.9695,1529.9695
14-06-2016 12:55,1529.9695,1530.4662,1529.9695,1530.4662
14-06-2016 13:00,1530.4662,1531.6088,1528.976,1529.9695
14-06-2016 13:05,1529.9695,1530.516,1529.9695,1530.1185
14-06-2016 13:10,1529.9695,1530.4662,1529.9695,1530.4662
14-06-2016 13:15,1530.0192,1530.516,1529.9695,1529.9695
14-06-2016 13:20,1530.0192,1531.1121,1529.9695,1530.814
14-06-2016 13:25,1530.2179,1530.7643,1528.976,1530.0192
14-06-2016 13:30,1530.0192,1530.2179,1528.976,1529.9695
14-06-2016 13:35,1529.9695,1531.3107,1529.6714,1530.3171
14-06-2016 13:40,1530.3171,1532.8506,1530.3171,1531.9564
14-06-2016 13:45,1532.0558,1534.9369,1531.9564,1534.3904
14-06-2016 13:50,1534.9369,1535.6323,1531.3604,1532.95
14-06-2016 13:55,1532.95,1532.95,1531.6088,1531.9564
14-06-2016 14:00,1532.6519,1532.7512,1530.963,1531.9564
14-06-2016 14:05,1531.9564,1532.0558,1530.4662,1531.9564
14-06-2016 14:10,1531.9564,1532.4531,1531.9564,1532.4034
14-06-2016 14:15,1532.4034,1532.4034,1530.516,1531.9564
14-06-2016 14:20,1531.9564,1532.4034,1530.6152,1532.0061
14-06-2016 14:25,1532.0061,1532.6519,1530.516,1531.9564
14-06-2016 14:30,1532.0558,1532.95,1531.8572,1532.0061
14-06-2016 14:35,1532.0558,1532.1055,1531.9564,1532.1055
14-06-2016 14:40,1530.814,1532.8506,1530.814,1532.4034
14-06-2016 14:45,1531.9564,1532.5525,1530.4662,1532.3041
14-06-2016 14:50,1532.0061,1532.4531,1531.8572,1532.3041
14-06-2016 14:55,1532.0061,1532.4531,1528.8269,1528.8269
14-06-2016 15:00,1528.8767,1531.9564,1528.7277,1530.963
14-06-2016 15:05,1530.963,1531.9564,1528.0818,1531.1121
14-06-2016 15:10,1527.9825,1531.9564,1525.8962,1527.5851
14-06-2016 15:15,1531.4597,1531.6583,1526.0948,1530.2676
14-06-2016 15:20,1530.2676,1531.5094,1526.2936,1529.6218
14-06-2016 15:25,1528.976,1530.516,1525.0021,1526.2439
15-06-2016 09:15,1532.0061,1534.8872,1528.976,1529.6218
15-06-2016 09:20,1529.6218,1531.9067,1529.6218,1530.0192
15-06-2016 09:25,1530.6649,1530.963,1528.976,1530.0688
15-06-2016 09:30,1530.0192,1530.0192,1528.0322,1529.9695
15-06-2016 09:35,1529.9695,1529.9695,1529.5225,1529.9695
15-06-2016 09:40,1529.7211,1531.0623,1529.7211,1529.7709
15-06-2016 09:45,1529.9695,1530.7146,1528.2308,1529.9695
15-06-2016 09:50,1529.9695,1530.963,1528.5289,1528.5289
15-06-2016 09:55,1528.5289,1529.8204,1528.3302,1528.3302
15-06-2016 10:00,1528.6779,1530.1681,1528.4296,1529.572
15-06-2016 10:05,1529.3734,1530.4165,1528.976,1529.7709
15-06-2016 10:10,1529.2244,1530.4165,1529.2244,1529.274
15-06-2016 10:15,1529.274,1529.4728,1529.0753,1529.4728
15-06-2016 10:20,1529.274,1529.7211,1528.3799,1528.976
15-06-2016 10:25,1528.976,1529.0258,1528.4792,1528.976
15-06-2016 10:30,1528.5289,1529.9695,1528.4792,1528.4792
15-06-2016 10:35,1529.0258,1529.0258,1528.2806,1528.2806
15-06-2016 10:40,1528.3302,1530.963,1528.2308,1528.3799
15-06-2016 10:45,1528.2806,1529.9695,1528.2806,1529.9198
15-06-2016 10:50,1529.3734,1530.7146,1529.3734,1530.7146
15-06-2016 10:55,1529.572,1529.572,1528.2308,1529.2244
15-06-2016 11:00,1529.2244,1529.572,1527.6348,1529.5225
15-06-2016 11:05,1529.7709,1529.9695,1528.6779,1529.9198
15-06-2016 11:10,1529.9198,1532.4034,1528.976,1530.2676
15-06-2016 11:15,1530.7643,1530.7643,1528.5289,1528.976
15-06-2016 11:20,1528.5786,1529.9695,1528.5786,1529.4728
15-06-2016 11:25,1529.8701,1530.814,1529.0258,1530.4662
15-06-2016 11:30,1529.125,1530.963,1529.125,1530.963
15-06-2016 11:35,1530.963,1531.9067,1530.2179,1531.9067
15-06-2016 11:40,1531.2611,1532.95,1531.2113,1531.5591
15-06-2016 11:45,1531.8074,1531.9067,1531.2611,1531.2611
15-06-2016 11:50,1531.1616,1532.95,1531.0623,1531.2611
15-06-2016 11:55,1531.3107,1531.6088,1531.0127,1531.1616
15-06-2016 12:00,1531.1616,1531.4597,1528.7277,1528.976
15-06-2016 12:05,1529.6714,1531.0127,1528.4792,1529.125
15-06-2016 12:10,1530.2676,1531.9564,1529.9198,1531.9067
15-06-2016 12:15,1531.8572,1533.9932,1530.8636,1531.6583
15-06-2016 12:20,1531.9564,1532.5029,1530.3669,1531.41
15-06-2016 12:25,1531.6088,1531.6088,1529.7211,1531.41
15-06-2016 12:30,1531.4597,1531.5591,1530.6152,1530.6152
15-06-2016 12:35,1530.6152,1531.9564,1530.2676,1531.1616
15-06-2016 12:40,1531.9564,1533.9932,1530.814,1530.963
15-06-2016 12:45,1531.9067,1538.0167,1531.9067,1536.9238
15-06-2016 12:50,1535.7814,1536.9736,1534.5892,1536.6257
15-06-2016 12:55,1536.1787,1536.1787,1534.3408,1534.4402
15-06-2016 13:00,1534.4402,1536.4271,1533.9434,1536.4271
15-06-2016 13:05,1536.8741,1536.9736,1535.235,1535.9304
15-06-2016 13:10,1534.9866,1536.4271,1534.9866,1535.3839
15-06-2016 13:15,1536.2781,1536.4271,1534.9866,1534.9866
15-06-2016 13:20,1534.9866,1534.9866,1533.4467,1533.4467
15-06-2016 13:25,1535.2845,1535.7814,1533.6453,1535.7814
15-06-2016 13:30,1535.0859,1540.9972,1534.4402,1538.9109
15-06-2016 13:35,1538.9109,1545.4182,1537.9174,1544.8718
15-06-2016 13:40,1545.766,1549.7399,1544.6234,1548.9451
15-06-2016 13:45,1548.9451,1552.3727,1546.4613,1548.349
15-06-2016 13:50,1548.349,1549.7399,1546.809,1548.8954
15-06-2016 13:55,1549.6902,1549.6902,1545.6169,1546.8588
15-06-2016 14:00,1547.2561,1549.5908,1541.8914,1548.8457
15-06-2016 14:05,1548.349,1548.349,1544.8718,1545.9149
